time;stockInWarehouse;stockInFinalDest;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge;totalNumberOfBatch;stockOnRoadsProviderToLarge;stockOnRoadsLargeToAverage;stockOnRoadsAverageToSmall;stockOnRoadsSmallToFinal;stockOnRoads
743,0; 2536586,0296075046;541196,7194455003;151;191;296;59;697; 4057,1256999999996; 11597,530999999997; 10234,954500000002; 11019,821100000005;36909,4323
744,0; 2536586,0296075046;541196,7194455003;151;191;296;59;697; 4057,1256999999996; 11597,530999999997; 10234,954500000002; 11019,821100000005;36909,4323
745,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
746,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
747,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
748,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
749,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
750,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
751,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
752,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
753,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
754,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
755,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
756,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
757,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
758,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
759,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
760,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
761,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
762,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
763,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
764,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
765,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
766,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
767,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
768,0; 2551729,5681700064;535717,7171025001;129;170;273;47;619; 3559,9397875; 5575,715735000001; 5980,270549999999; 9241,005339999998;24356,9314125
769,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
770,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
771,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
772,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
773,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
774,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
775,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
776,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
777,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
778,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
779,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
780,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
781,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
782,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
783,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
784,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
785,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
786,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
787,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
788,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
789,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
790,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
791,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
792,0; 2529294,070607504;537781,4010125003;124;176;252;65;617; 12735,935700000002; 7936,643549999999; 7207,592000000001; 7113,594802500002;34993,7660525
793,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
794,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
795,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
796,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
797,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
798,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
799,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
800,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
801,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
802,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
803,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
804,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
805,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
806,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
807,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
808,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
809,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
810,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
811,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
812,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
813,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
814,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
815,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
816,0; 2532851,164927504;532212,3990075001;144;200;321;47;712; 6425,093589999997; 8351,673635; 6988,034000000004; 8080,429649999998;29845,230874999997
817,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
818,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
819,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
820,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
821,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
822,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
823,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
824,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
825,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
826,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
827,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
828,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
829,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
830,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
831,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
832,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
833,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
834,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
835,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
836,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
837,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
838,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
839,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
840,0; 2542707,1338885017;529055,0242625002;112;165;293;50;620; 19053,768617499998; 5087,1621; 3611,5240499999995; 7359,006569499999;35111,461337
841,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
842,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
843,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
844,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
845,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
846,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
847,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
848,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
849,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
850,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
851,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
852,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
853,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
854,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
855,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
856,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
857,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
858,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
859,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
860,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
861,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
862,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
863,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
864,0; 2554881,9133735048;522809,2973070004;135;167;304;45;651; 15746,524355000001; 6858,289949999999; 3578,63728; 8525,198694999994;34708,650279999994
865,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
866,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
867,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
868,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
869,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
870,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
871,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
872,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
873,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
874,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
875,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
876,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
877,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
878,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
879,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
880,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
881,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
882,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
883,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
884,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
885,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
886,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
887,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
888,0; 2565217,0183585035;518101,9120265002;145;200;340;67;752; 5691,0923999999995; 7269,260299999997; 5058,1621000000005; 7896,341115;25914,855914999996
889,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
890,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
891,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
892,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
893,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
894,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
895,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
896,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
897,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
898,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
899,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
900,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
901,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
902,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
903,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
904,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
905,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
906,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
907,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
908,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
909,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
910,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
911,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
912,0; 2543542,2377985055;515080,24003650004;134;207;292;53;686; 13989,251852500001; 11430,135849999999; 8228,392750000005; 8813,944300000003;42461,724752500006
913,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
914,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
915,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
916,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
917,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
918,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
919,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
920,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
921,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
922,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
923,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
924,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
925,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
926,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
927,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
