time;stockInWarehouse;stockInFinalDest;stockOnRoads;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge
6706800,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6710400,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6714000,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6717600,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6721200,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6724800,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6728400,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6732000,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6735600,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6739200,0; 2531157,3185720043;451351,5498190001;57161,591530000005;138;203;389;53
6742800,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6746400,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6750000,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6753600,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6757200,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6760800,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6764400,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6768000,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6771600,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6775200,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6778800,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6782400,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6786000,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6789600,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6793200,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6796800,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6800400,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6804000,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6807600,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6811200,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6814800,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6818400,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6822000,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6825600,0; 2523355,6369520035;448539,8121290003;53996,635550000006;147;173;374;65
6829200,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6832800,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6836400,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6840000,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6843600,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6847200,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6850800,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6854400,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6858000,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6861600,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6865200,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6868800,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6872400,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6876000,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6879600,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6883200,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6886800,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6890400,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6894000,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6897600,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6901200,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6904800,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6908400,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6912000,0; 2492876,538492004;449169,00207900035;76774,18075999999;151;216;402;52
6915600,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6919200,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6922800,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6926400,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6930000,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6933600,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6937200,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6940800,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6944400,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6948000,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6951600,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6955200,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6958800,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6962400,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6966000,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6969600,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6973200,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6976800,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6980400,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6984000,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6987600,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6991200,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6994800,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
6998400,0; 2494416,877212005;449047,79251900024;60850,27180000001;131;180;382;53
7002000,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7005600,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7009200,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7012800,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7016400,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7020000,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7023600,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7027200,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7030800,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7034400,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7038000,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7041600,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7045200,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7048800,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7052400,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7056000,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7059600,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7063200,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7066800,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7070400,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7074000,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7077600,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7081200,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7084800,0; 2491107,187362004;452765,4471449002;46808,21234409997;156;205;385;49
7088400,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7092000,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7095600,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7099200,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7102800,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7106400,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7110000,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7113600,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7117200,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7120800,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7124400,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7128000,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7131600,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7135200,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7138800,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7142400,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7146000,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7149600,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7153200,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7156800,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7160400,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7164000,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7167600,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7171200,0; 2480253,5757620074;446209,11514900037;60754,70976000002;141;169;391;52
7174800,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7178400,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7182000,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7185600,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7189200,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7192800,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7196400,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7200000,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7203600,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7207200,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7210800,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7214400,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7218000,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7221600,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7225200,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7228800,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7232400,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7236000,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7239600,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7243200,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7246800,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7250400,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7254000,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7257600,0; 2476113,7672820073;443392,12890900014;49652,35973000002;146;181;377;55
7261200,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7264800,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7268400,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7272000,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7275600,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7279200,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7282800,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7286400,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7290000,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7293600,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7297200,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7300800,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7304400,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7308000,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7311600,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7315200,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7318800,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7322400,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7326000,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7329600,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7333200,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7336800,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7340400,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7344000,0; 2459724,8611020073;438672,7324590002;69842,36765999996;164;205;421;57
7347600,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7351200,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7354800,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7358400,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7362000,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7365600,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7369200,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7372800,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7376400,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7380000,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7383600,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7387200,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7390800,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7394400,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7398000,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7401600,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7405200,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7408800,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7412400,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7416000,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7419600,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7423200,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7426800,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7430400,0; 2450994,9769120077;438487,3653590004;92818,59635;169;201;415;53
7434000,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
7437600,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
7441200,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
7444800,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
7448400,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
7452000,0; 2496560,435522007;439952,37414900004;45667,24285000002;126;190;388;54
